,string label,string srcItem,Source,string dstItem,Destination,needRank,SmithType,string smithType,string material1,string material2,string material3,string material4,string material5,Material 1,Material 2,Material 3,Material 4,Material 5,int materialNum1,int materialNum2,int materialNum3,int materialNum4,int materialNum5,int materialNum5,materialsCombined
384,RECIPE_0385,Axe_11_37,Astral Axe,Axe_13_49,Rock Axe,12,Terra,DO,MT_R3_DO_A,MT_R3_MOKU_A,MT_R1_DO_A,MT_R1_MOKU_A,,Whetstone x10,Screamroot x10,Bone Shard x35,Fibrous Matter x35,,10,10,35,35,0,,"- Astral Axe: Whetstone x10, Screamroot x10, Bone Shard x35, Fibrous Matter x35 (Terra Smithy)"
385,RECIPE_0386,Axe_11_38,Ignis Astral Axe,Axe_13_49,Rock Axe,12,Terra,DO,MT_R3_DO_A,MT_R3_MOKU_A,MT_R1_DO_A,MT_R1_MOKU_A,,Whetstone x10,Screamroot x10,Bone Shard x35,Fibrous Matter x35,,10,10,35,35,0,,"- Ignis Astral Axe: Whetstone x10, Screamroot x10, Bone Shard x35, Fibrous Matter x35 (Terra Smithy)"
386,RECIPE_0387,Axe_11_39,Terra Astral Axe,Axe_13_49,Rock Axe,12,Terra,DO,MT_R3_DO_A,MT_R3_MOKU_A,MT_R1_DO_A,MT_R1_MOKU_A,,Whetstone x10,Screamroot x10,Bone Shard x35,Fibrous Matter x35,,10,10,35,35,0,,"- Terra Astral Axe: Whetstone x10, Screamroot x10, Bone Shard x35, Fibrous Matter x35 (Terra Smithy)"
387,RECIPE_0388,Axe_12_47,Grand Astral Axe,Axe_13_49,Rock Axe,12,Terra,DO,MT_R3_DO_A,MT_R3_MOKU_A,MT_R1_DO_A,MT_R1_MOKU_A,,Whetstone x10,Screamroot x10,Bone Shard x30,Fibrous Matter x30,,10,10,30,30,0,,"- Grand Astral Axe: Whetstone x10, Screamroot x10, Bone Shard x30, Fibrous Matter x30 (Terra Smithy)"
388,RECIPE_0389,Axe_11_46,Aes Astral Axe,Axe_13_49,Rock Axe,12,Terra,DO,MT_R3_DO_A,MT_R3_MOKU_A,MT_R1_DO_A,MT_R1_MOKU_A,,Whetstone x10,Screamroot x10,Bone Shard x35,Fibrous Matter x35,,10,10,35,35,0,,"- Aes Astral Axe: Whetstone x10, Screamroot x10, Bone Shard x35, Fibrous Matter x35 (Terra Smithy)"
389,RECIPE_0390,Axe_07_19,Ancient Emerald Axe,Axe_11_40,Emerald Axe,10,Rare,RARE,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x45,Natura Crystal x65,,,,45,65,0,0,0,,"- Ancient Emerald Axe: Latex x45, Natura Crystal x65 (Rare Smithy)"
390,RECIPE_0391,Axe_11_40,Emerald Axe,Axe_15_51,Refined Emerald Axe,14,Rare,RARE,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x35,Natura Crystal x135,,,,35,135,0,0,0,,"- Emerald Axe: Screamroot x35, Natura Crystal x135 (Rare Smithy)"
391,RECIPE_0392,Axe_07_20,Ancient Rubellite Axe,Axe_11_41,Rubellite Axe,10,Rare,RARE,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x45,Ignis Crystal x65,,,,45,65,0,0,0,,"- Ancient Rubellite Axe: Wax x45, Ignis Crystal x65 (Rare Smithy)"
392,RECIPE_0393,Axe_11_41,Rubellite Axe,Axe_15_52,Refined Rubellite Axe,14,Rare,RARE,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x35,Ignis Crystal x135,,,,35,135,0,0,0,,"- Rubellite Axe: Luminescent Oil x35, Ignis Crystal x135 (Rare Smithy)"
393,RECIPE_0394,Axe_07_21,Ancient Topaz Axe,Axe_11_42,Topaz Axe,10,Rare,RARE,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x45,Terra Crystal x65,,,,45,65,0,0,0,,"- Ancient Topaz Axe: Leather x45, Terra Crystal x65 (Rare Smithy)"
394,RECIPE_0395,Axe_11_42,Topaz Axe,Axe_15_53,Refined Topaz Axe,14,Rare,RARE,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x35,Terra Crystal x135,,,,35,135,0,0,0,,"- Topaz Axe: Whetstone x35, Terra Crystal x135 (Rare Smithy)"
395,RECIPE_0396,Axe_07_22,Ancient Quartz Axe,Axe_11_43,Quartz Axe,10,Rare,RARE,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x45,Aes Crystal x65,,,,45,65,0,0,0,,"- Ancient Quartz Axe: Obsidian x45, Aes Crystal x65 (Rare Smithy)"
396,RECIPE_0397,Axe_11_43,Quartz Axe,Axe_15_54,Refined Quartz Axe,14,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x35,Aes Crystal x135,,,,35,135,0,0,0,,"- Quartz Axe: Ancient Jewel x35, Aes Crystal x135 (Rare Smithy)"
397,RECIPE_0398,Axe_07_23,Ancient Sapphire Axe,Axe_11_44,Sapphire Axe,10,Rare,RARE,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x45,Unda Crystal x65,,,,45,65,0,0,0,,"- Ancient Sapphire Axe: Beast Hide x45, Unda Crystal x65 (Rare Smithy)"
398,RECIPE_0399,Axe_11_44,Sapphire Axe,Axe_15_55,Refined Sapphire Axe,14,Rare,RARE,MT_R3_SUI_A,MT_R0_SUI_A,,,,Icelight x35,Unda Crystal x135,,,,35,135,0,0,0,,"- Sapphire Axe: Icelight x35, Unda Crystal x135 (Rare Smithy)"
399,RECIPE_0400,Axe_09_92,Hawkblade,Axe_15_93,Hawkwind,14,Rare,RARE,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x35,Natura Crystal x135,,,,35,135,0,0,0,,"- Hawkblade: Screamroot x35, Natura Crystal x135 (Rare Smithy)"
400,RECIPE_0401,Bow_01_01,Longbow,Bow_02_04,Grand Reinforced Bow,1,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x30,,,,,30,0,0,0,0,,- Longbow: Unda Crystal x30 (Common Smithy)
401,RECIPE_0402,Bow_01_01,Longbow,Bow_01_03,Aes Reinforced Bow,1,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x30,,,,,30,0,0,0,0,,- Longbow: Aes Crystal x30 (Common Smithy)
402,RECIPE_0403,Bow_01_01,Longbow,Bow_01_02,Reinforced Bow,1,Common,COMMON,MT_R1_MOKU_A,MT_R0_MOKU_A,,,,Fibrous Matter x5,Natura Crystal x15,,,,5,15,0,0,0,,"- Longbow: Fibrous Matter x5, Natura Crystal x15 (Common Smithy)"
403,RECIPE_0404,Bow_01_02,Reinforced Bow,Bow_03_05,Rattan Bow,2,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x90,,,,,90,0,0,0,0,,- Reinforced Bow: Ignis Crystal x90 (Common Smithy)
404,RECIPE_0405,Bow_01_02,Reinforced Bow,Bow_04_06,Grand Rattan Bow,3,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x115,,,,,115,0,0,0,0,,- Reinforced Bow: Natura Crystal x115 (Common Smithy)
405,RECIPE_0406,Bow_01_02,Reinforced Bow,Bow_03_07,Battle Bow,2,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x15,Aes Crystal x45,,,,15,45,0,0,0,,"- Reinforced Bow: Ore Fragment x15, Aes Crystal x45 (Common Smithy)"
406,RECIPE_0407,Bow_02_04,Grand Reinforced Bow,Bow_03_05,Rattan Bow,2,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x60,,,,,60,0,0,0,0,,- Grand Reinforced Bow: Ignis Crystal x60 (Common Smithy)
407,RECIPE_0408,Bow_02_04,Grand Reinforced Bow,Bow_04_06,Grand Rattan Bow,3,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x115,,,,,115,0,0,0,0,,- Grand Reinforced Bow: Natura Crystal x115 (Common Smithy)
408,RECIPE_0409,Bow_02_04,Grand Reinforced Bow,Bow_03_07,Battle Bow,2,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x10,Aes Crystal x30,,,,10,30,0,0,0,,"- Grand Reinforced Bow: Ore Fragment x10, Aes Crystal x30 (Common Smithy)"
409,RECIPE_0410,Bow_01_03,Aes Reinforced Bow,Bow_04_06,Grand Rattan Bow,3,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x115,,,,,115,0,0,0,0,,- Aes Reinforced Bow: Natura Crystal x115 (Common Smithy)
410,RECIPE_0411,Bow_01_03,Aes Reinforced Bow,Bow_03_07,Battle Bow,2,Rare,RARE,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x7,Aes Crystal x70,,,,7,70,0,0,0,,"- Aes Reinforced Bow: Ore Fragment x7, Aes Crystal x70 (Rare Smithy)"
411,RECIPE_0412,Bow_01_03,Aes Reinforced Bow,Bow_03_05,Rattan Bow,2,Common,COMMON,MT_R1_MOKU_A,MT_R0_MOKU_A,,,,Fibrous Matter x15,Natura Crystal x45,,,,15,45,0,0,0,,"- Aes Reinforced Bow: Fibrous Matter x15, Natura Crystal x45 (Common Smithy)"
412,RECIPE_0413,Bow_03_05,Rattan Bow,Bow_06_11,Grand Elder Bow,5,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x175,,,,,175,0,0,0,0,,- Rattan Bow: Terra Crystal x175 (Common Smithy)
413,RECIPE_0414,Bow_03_05,Rattan Bow,Bow_05_09,Ignis Elder Bow,4,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x145,,,,,145,0,0,0,0,,- Rattan Bow: Ignis Crystal x145 (Common Smithy)
414,RECIPE_0415,Bow_03_05,Rattan Bow,Bow_05_08,Elder Bow,4,Common,COMMON,MT_R0_DO_A,MT_R1_MOKU_A,,,,Terra Crystal x75,Fibrous Matter x25,,,,75,25,0,0,0,,"- Rattan Bow: Terra Crystal x75, Fibrous Matter x25 (Common Smithy)"
415,RECIPE_0416,Bow_04_06,Grand Rattan Bow,Bow_06_11,Grand Elder Bow,5,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x175,,,,,175,0,0,0,0,,- Grand Rattan Bow: Terra Crystal x175 (Common Smithy)
416,RECIPE_0417,Bow_04_06,Grand Rattan Bow,Bow_05_09,Ignis Elder Bow,4,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x115,,,,,115,0,0,0,0,,- Grand Rattan Bow: Ignis Crystal x115 (Common Smithy)
417,RECIPE_0418,Bow_04_06,Grand Rattan Bow,Bow_05_08,Elder Bow,4,Common,COMMON,MT_R0_DO_A,MT_R1_MOKU_A,,,,Terra Crystal x60,Fibrous Matter x20,,,,60,20,0,0,0,,"- Grand Rattan Bow: Terra Crystal x60, Fibrous Matter x20 (Common Smithy)"
418,RECIPE_0419,Bow_03_07,Battle Bow,Bow_05_10,Composite Bow,4,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x145,,,,,145,0,0,0,0,,- Battle Bow: Natura Crystal x145 (Common Smithy)
419,RECIPE_0420,Bow_03_07,Battle Bow,Bow_06_12,Grand Composite Bow,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x175,,,,,175,0,0,0,0,,- Battle Bow: Unda Crystal x175 (Common Smithy)
420,RECIPE_0421,Bow_03_07,Battle Bow,Bow_05_08,Elder Bow,4,Common,COMMON,MT_R0_DO_A,MT_R1_MOKU_A,,,,Terra Crystal x75,Fibrous Matter x25,,,,75,25,0,0,0,,"- Battle Bow: Terra Crystal x75, Fibrous Matter x25 (Common Smithy)"
421,RECIPE_0422,Bow_05_08,Elder Bow,Bow_07_13,Wisteria,6,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x205,,,,,205,0,0,0,0,,- Elder Bow: Unda Crystal x205 (Common Smithy)
422,RECIPE_0423,Bow_05_08,Elder Bow,Bow_07_20,Aes Wisteria,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Elder Bow: Aes Crystal x205 (Common Smithy)
423,RECIPE_0424,Bow_06_11,Grand Elder Bow,Bow_07_13,Wisteria,6,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x175,,,,,175,0,0,0,0,,- Grand Elder Bow: Unda Crystal x175 (Common Smithy)
424,RECIPE_0425,Bow_06_11,Grand Elder Bow,Bow_07_20,Aes Wisteria,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x175,,,,,175,0,0,0,0,,- Grand Elder Bow: Aes Crystal x175 (Common Smithy)
425,RECIPE_0426,Bow_05_09,Ignis Elder Bow,Bow_07_13,Wisteria,6,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x205,,,,,205,0,0,0,0,,- Ignis Elder Bow: Aes Crystal x205 (Common Smithy)
426,RECIPE_0427,Bow_05_09,Ignis Elder Bow,Bow_07_14,Terra Wisteria,6,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x205,,,,,205,0,0,0,0,,- Ignis Elder Bow: Terra Crystal x205 (Common Smithy)
427,RECIPE_0428,Bow_05_10,Composite Bow,Bow_07_21,Steel Bow,6,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x205,,,,,205,0,0,0,0,,- Composite Bow: Ignis Crystal x205 (Common Smithy)
428,RECIPE_0429,Bow_05_10,Composite Bow,Bow_07_22,Natura Steel Bow,6,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x205,,,,,205,0,0,0,0,,- Composite Bow: Natura Crystal x205 (Common Smithy)
429,RECIPE_0430,Bow_06_12,Grand Composite Bow,Bow_07_21,Steel Bow,6,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x175,,,,,175,0,0,0,0,,- Grand Composite Bow: Ignis Crystal x175 (Common Smithy)
430,RECIPE_0431,Bow_06_12,Grand Composite Bow,Bow_07_22,Natura Steel Bow,6,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x175,,,,,175,0,0,0,0,,- Grand Composite Bow: Natura Crystal x175 (Common Smithy)
431,RECIPE_0432,Bow_07_13,Wisteria,Bow_09_23,Astral Bow,8,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x260,,,,,260,0,0,0,0,,- Wisteria: Terra Crystal x260 (Common Smithy)
432,RECIPE_0433,Bow_07_13,Wisteria,Bow_10_29,Grand Astral Bow,9,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x290,,,,,290,0,0,0,0,,- Wisteria: Ignis Crystal x290 (Common Smithy)
433,RECIPE_0434,Bow_07_20,Aes Wisteria,Bow_09_23,Astral Bow,8,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x260,,,,,260,0,0,0,0,,- Aes Wisteria: Natura Crystal x260 (Common Smithy)
434,RECIPE_0435,Bow_07_20,Aes Wisteria,Bow_09_24,Unda Astral Bow,8,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x260,,,,,260,0,0,0,0,,- Aes Wisteria: Unda Crystal x260 (Common Smithy)
435,RECIPE_0436,Bow_07_14,Terra Wisteria,Bow_09_23,Astral Bow,8,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x260,,,,,260,0,0,0,0,,- Terra Wisteria: Unda Crystal x260 (Common Smithy)
436,RECIPE_0437,Bow_07_14,Terra Wisteria,Bow_09_28,Aes Astral Bow,8,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x260,,,,,260,0,0,0,0,,- Terra Wisteria: Aes Crystal x260 (Common Smithy)
437,RECIPE_0438,Bow_07_21,Steel Bow,Bow_10_30,Grand Dragontail,9,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x290,,,,,290,0,0,0,0,,- Steel Bow: Natura Crystal x290 (Common Smithy)
438,RECIPE_0439,Bow_07_21,Steel Bow,Bow_09_26,Unda Dragontail,8,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x260,,,,,260,0,0,0,0,,- Steel Bow: Unda Crystal x260 (Common Smithy)
439,RECIPE_0440,Bow_07_22,Natura Steel Bow,Bow_09_25,Dragontail,8,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x260,,,,,260,0,0,0,0,,- Natura Steel Bow: Terra Crystal x260 (Common Smithy)
440,RECIPE_0441,Bow_07_22,Natura Steel Bow,Bow_09_27,Ignis Dragontail,8,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x260,,,,,260,0,0,0,0,,- Natura Steel Bow: Ignis Crystal x260 (Common Smithy)
441,RECIPE_0442,Bow_09_23,Astral Bow,Bow_11_31,Terpsichore,10,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x320,,,,,320,0,0,0,0,,- Astral Bow: Aes Crystal x320 (Common Smithy)
442,RECIPE_0443,Bow_09_23,Astral Bow,Bow_11_32,Terra Terpsichore,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x320,,,,,320,0,0,0,0,,- Astral Bow: Terra Crystal x320 (Common Smithy)
443,RECIPE_0444,Bow_10_29,Grand Astral Bow,Bow_11_31,Terpsichore,10,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x290,,,,,290,0,0,0,0,,- Grand Astral Bow: Aes Crystal x290 (Common Smithy)
444,RECIPE_0445,Bow_10_29,Grand Astral Bow,Bow_11_32,Terra Terpsichore,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x290,,,,,290,0,0,0,0,,- Grand Astral Bow: Terra Crystal x290 (Common Smithy)
445,RECIPE_0446,Bow_09_24,Unda Astral Bow,Bow_12_44,Grand Terpsichore,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x350,,,,,350,0,0,0,0,,- Unda Astral Bow: Ignis Crystal x350 (Common Smithy)
446,RECIPE_0447,Bow_09_24,Unda Astral Bow,Bow_11_33,Natura Terpsichore,10,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x320,,,,,320,0,0,0,0,,- Unda Astral Bow: Natura Crystal x320 (Common Smithy)
447,RECIPE_0448,Bow_09_28,Aes Astral Bow,Bow_11_31,Terpsichore,10,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x320,,,,,320,0,0,0,0,,- Aes Astral Bow: Natura Crystal x320 (Common Smithy)
448,RECIPE_0449,Bow_09_28,Aes Astral Bow,Bow_11_34,Unda Terpsichore,10,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x320,,,,,320,0,0,0,0,,- Aes Astral Bow: Unda Crystal x320 (Common Smithy)
449,RECIPE_0450,Bow_09_25,Dragontail,Bow_11_40,Templar's Bow,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x320,,,,,320,0,0,0,0,,- Dragontail: Terra Crystal x320 (Common Smithy)
450,RECIPE_0451,Bow_09_25,Dragontail,Bow_11_41,Ignis Templar's Bow,10,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x320,,,,,320,0,0,0,0,,- Dragontail: Ignis Crystal x320 (Common Smithy)
451,RECIPE_0452,Bow_10_30,Grand Dragontail,Bow_11_40,Templar's Bow,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x290,,,,,290,0,0,0,0,,- Grand Dragontail: Terra Crystal x290 (Common Smithy)
452,RECIPE_0453,Bow_10_30,Grand Dragontail,Bow_11_41,Ignis Templar's Bow,10,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x290,,,,,290,0,0,0,0,,- Grand Dragontail: Ignis Crystal x290 (Common Smithy)
453,RECIPE_0454,Bow_09_26,Unda Dragontail,Bow_11_40,Templar's Bow,10,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x320,,,,,320,0,0,0,0,,- Unda Dragontail: Ignis Crystal x320 (Common Smithy)
454,RECIPE_0455,Bow_09_26,Unda Dragontail,Bow_11_42,Natura Templar's Bow,10,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x320,,,,,320,0,0,0,0,,- Unda Dragontail: Natura Crystal x320 (Common Smithy)
455,RECIPE_0456,Bow_09_27,Ignis Dragontail,Bow_11_40,Templar's Bow,10,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x320,,,,,320,0,0,0,0,,- Ignis Dragontail: Aes Crystal x320 (Common Smithy)
456,RECIPE_0457,Bow_09_27,Ignis Dragontail,Bow_11_43,Terra Templar's Bow,10,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x320,,,,,320,0,0,0,0,,- Ignis Dragontail: Terra Crystal x320 (Common Smithy)
457,RECIPE_0458,Bow_11_31,Terpsichore,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Terpsichore: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
458,RECIPE_0459,Bow_12_44,Grand Terpsichore,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x70,Fiend Blood x25,Bone Shard x25,Ash x25,Screamroot x10,70,25,25,25,10,,"- Grand Terpsichore: Terra Crystal x70, Fiend Blood x25, Bone Shard x25, Ash x25, Screamroot x10 (Terra Smithy)"
459,RECIPE_0460,Bow_11_32,Terra Terpsichore,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Terra Terpsichore: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
460,RECIPE_0461,Bow_11_33,Natura Terpsichore,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Natura Terpsichore: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
461,RECIPE_0462,Bow_11_34,Unda Terpsichore,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Unda Terpsichore: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
462,RECIPE_0463,Bow_11_40,Templar's Bow,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Templar's Bow: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
463,RECIPE_0464,Bow_11_41,Ignis Templar's Bow,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Ignis Templar's Bow: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
464,RECIPE_0465,Bow_11_42,Natura Templar's Bow,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Natura Templar's Bow: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
465,RECIPE_0466,Bow_11_43,Terra Templar's Bow,Bow_13_45,Grim Reaper,12,Terra,DO,MT_R0_DO_A,MT_R1_NIJI_A,MT_R1_DO_A,MT_R1_KA_A,MT_R3_MOKU_A,Terra Crystal x80,Fiend Blood x30,Bone Shard x30,Ash x30,Screamroot x10,80,30,30,30,10,,"- Terra Templar's Bow: Terra Crystal x80, Fiend Blood x30, Bone Shard x30, Ash x30, Screamroot x10 (Terra Smithy)"
466,RECIPE_0467,Bow_07_15,Ancient Natura Ichaival,Bow_11_35,Natura Ichaival,10,Rare,RARE,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x45,Natura Crystal x65,,,,45,65,0,0,0,,"- Ancient Natura Ichaival: Latex x45, Natura Crystal x65 (Rare Smithy)"
467,RECIPE_0468,Bow_11_35,Natura Ichaival,Bow_15_46,Elegant Natura Ichaival,14,Rare,RARE,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x35,Natura Crystal x135,,,,35,135,0,0,0,,"- Natura Ichaival: Screamroot x35, Natura Crystal x135 (Rare Smithy)"
468,RECIPE_0469,Bow_07_16,Ancient Ignis Ichaival,Bow_11_36,Ignis Ichaival,10,Rare,RARE,MT_R2_KA_A,MT_R0_KA_A,,,,Wax x45,Ignis Crystal x65,,,,45,65,0,0,0,,"- Ancient Ignis Ichaival: Wax x45, Ignis Crystal x65 (Rare Smithy)"
469,RECIPE_0470,Bow_11_36,Ignis Ichaival,Bow_15_47,Elegant Ignis Ichaival,14,Rare,RARE,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x35,Ignis Crystal x135,,,,35,135,0,0,0,,"- Ignis Ichaival: Luminescent Oil x35, Ignis Crystal x135 (Rare Smithy)"
470,RECIPE_0471,Bow_07_17,Ancient Terra Ichaival,Bow_11_37,Terra Ichaival,10,Rare,RARE,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x45,Terra Crystal x65,,,,45,65,0,0,0,,"- Ancient Terra Ichaival: Leather x45, Terra Crystal x65 (Rare Smithy)"
471,RECIPE_0472,Bow_11_37,Terra Ichaival,Bow_15_48,Elegant Terra Ichaival,14,Rare,RARE,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x35,Terra Crystal x135,,,,35,135,0,0,0,,"- Terra Ichaival: Whetstone x35, Terra Crystal x135 (Rare Smithy)"
472,RECIPE_0473,Bow_07_18,Ancient Aes Ichaival,Bow_11_38,Aes Ichaival,10,Rare,RARE,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x45,Aes Crystal x65,,,,45,65,0,0,0,,"- Ancient Aes Ichaival: Obsidian x45, Aes Crystal x65 (Rare Smithy)"
473,RECIPE_0474,Bow_11_38,Aes Ichaival,Bow_15_49,Elegant Aes Ichaival,14,Rare,RARE,MT_R3_KIN_A,MT_R0_KIN_A,,,,Ancient Jewel x35,Aes Crystal x135,,,,35,135,0,0,0,,"- Aes Ichaival: Ancient Jewel x35, Aes Crystal x135 (Rare Smithy)"
474,RECIPE_0475,Bow_07_19,Ancient Unda Ichaival,Bow_11_39,Unda Ichaival,10,Rare,RARE,MT_R2_SUI_A,MT_R0_SUI_A,,,,Beast Hide x45,Unda Crystal x65,,,,45,65,0,0,0,,"- Ancient Unda Ichaival: Beast Hide x45, Unda Crystal x65 (Rare Smithy)"
475,RECIPE_0476,Bow_11_39,Unda Ichaival,Bow_15_50,Elegant Unda Ichaival,14,Rare,RARE,MT_R3_SUI_A,MT_R0_SUI_A,,,,Icelight x35,Unda Crystal x135,,,,35,135,0,0,0,,"- Unda Ichaival: Icelight x35, Unda Crystal x135 (Rare Smithy)"
